Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Units Sold,Price Per Unit,Total Sales,Discount Percentage,Discount Value,Net Sales,Profit,Order ID,Year,Quarter,Month,Weekday,Profit Margin,Customer Name,City,State,Pincode,EmailID,Phone Number,Product Name,Product Line,Price (INR),Promotion Name,Ad Type,Coupon Code,Price Reduction Type
2021-01-20,10,0,P002,2,69999,139998,0,0.0,139998.0,13999.8,2693,2021,1,January,Wednesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Samsung Galaxy S21,Electronics,69999,,,,
2020-02-23,10,0,P023,2,1499,2998,0,0.0,2998.0,299.8,3147,2020,1,February,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Milton Thermos Flask,Kitchenware,1499,,,,
2022-02-21,10,0,P017,2,10499,20998,0,0.0,20998.0,2099.8,3487,2022,1,February,Monday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,IFB Microwave Oven,Home Appliances,10499,,,,
2020-03-20,10,0,P026,2,5499,10998,0,0.0,10998.0,1099.8,724,2020,1,March,Friday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Wildcraft Hiking Bag,Bags,5499,,,,
2021-10-04,10,0,P008,2,5499,10998,0,0.0,10998.0,1099.8,2700,2021,4,October,Monday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Puma Sports Shoes,Footwear,5499,,,,
2022-09-11,10,0,P019,1,5999,5999,0,0.0,5999.0,599.9,53,2022,3,September,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Titan Wrist Watch,Accessories,5999,,,,
2021-06-18,10,0,P030,1,399,399,0,0.0,399.0,39.9,503,2021,2,June,Friday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Nivea Body Lotion,Personal Care,399,,,,
2022-06-25,10,0,P007,1,6999,6999,0,0.0,6999.0,699.9,599,2022,2,June,Saturday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Adidas Sneakers,Footwear,6999,,,,
2023-02-25,10,0,P009,1,3499,3499,0,0.0,3499.0,349.9,737,2023,1,February,Saturday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Levi's Denim Jeans,Clothing,3499,,,,
2021-01-14,10,0,P028,1,349,349,0,0.0,349.0,34.9,747,2021,1,January,Thursday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Dove Soap Pack,Personal Care,349,,,,
2020-08-15,10,0,P009,1,3499,3499,0,0.0,3499.0,349.9,863,2020,3,August,Saturday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Levi's Denim Jeans,Clothing,3499,,,,
2020-08-05,10,0,P026,1,5499,5499,0,0.0,5499.0,549.9,1188,2020,3,August,Wednesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Wildcraft Hiking Bag,Bags,5499,,,,
2022-09-04,10,0,P022,1,1999,1999,0,0.0,1999.0,199.9,1198,2022,3,September,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Borosil Glass Set,Kitchenware,1999,,,,
2020-12-02,10,0,P002,1,69999,69999,0,0.0,69999.0,6999.9,1294,2020,4,December,Wednesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Samsung Galaxy S21,Electronics,69999,,,,
2023-08-10,10,0,P028,1,349,349,0,0.0,349.0,34.9,1925,2023,3,August,Thursday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Dove Soap Pack,Personal Care,349,,,,
2022-03-10,10,0,P015,1,8499,8499,0,0.0,8499.0,849.9,1926,2022,1,March,Thursday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Philips Air Fryer,Home Appliances,8499,,,,
2023-09-27,10,0,P026,1,5499,5499,0,0.0,5499.0,549.9,2111,2023,3,September,Wednesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Wildcraft Hiking Bag,Bags,5499,,,,
2022-06-14,10,0,P007,1,6999,6999,0,0.0,6999.0,699.9,2164,2022,2,June,Tuesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Adidas Sneakers,Footwear,6999,,,,
2020-09-24,10,0,P024,1,2799,2799,0,0.0,2799.0,279.9,2439,2020,3,September,Thursday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Puma Backpack,Bags,2799,,,,
2021-03-26,10,0,P026,1,5499,5499,0,0.0,5499.0,549.9,2816,2021,1,March,Friday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Wildcraft Hiking Bag,Bags,5499,,,,
2023-11-26,10,0,P021,1,1299,1299,0,0.0,1299.0,129.9,2945,2023,4,November,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Tupperware Lunch Box,Kitchenware,1299,,,,
2020-07-28,10,0,P009,1,3499,3499,0,0.0,3499.0,349.9,2997,2020,3,July,Tuesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Levi's Denim Jeans,Clothing,3499,,,,
2023-11-10,10,0,P022,1,1999,1999,0,0.0,1999.0,199.9,3122,2023,4,November,Friday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Borosil Glass Set,Kitchenware,1999,,,,
2021-10-07,10,0,P004,1,64999,64999,0,0.0,64999.0,6499.9,3252,2021,4,October,Thursday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,HP Pavilion Laptop,Electronics,64999,,,,
2021-09-06,10,0,P016,1,24999,24999,0,0.0,24999.0,2499.9,3437,2021,3,September,Monday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,LG Washing Machine,Home Appliances,24999,,,,
2023-05-22,10,PR001,P019,2,5999,11998,20,2399.6,9598.4,959.84,587,2023,2,May,Monday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2020-04-15,10,PR001,P014,2,4999,9998,20,1999.6,7998.4,799.84,625,2020,2,April,Wednesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Bajaj Mixer Grinder,Home Appliances,4999,Summer Sale,Email,SUMMER21,20% off
2022-04-25,10,PR001,P012,3,2999,8997,20,1799.4,7197.6,719.76,1518,2022,2,April,Monday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,FabIndia Kurta,Clothing,2999,Summer Sale,Email,SUMMER21,20% off
2023-04-24,10,PR001,P025,3,8999,26997,20,5399.4,21597.6,2159.76,2093,2023,2,April,Monday,10.000000000000002,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,American Tourister Suitcase,Bags,8999,Summer Sale,Email,SUMMER21,20% off
2021-05-01,10,PR001,P010,3,2199,6597,20,1319.4,5277.6,527.76,2902,2021,2,May,Saturday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Zara Casual Shirt,Clothing,2199,Summer Sale,Email,SUMMER21,20% off
2020-04-28,10,PR001,P030,1,399,399,20,79.8,319.2,31.92,1739,2020,2,April,Tuesday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Nivea Body Lotion,Personal Care,399,Summer Sale,Email,SUMMER21,20% off
2023-04-03,10,PR001,P019,1,5999,5999,20,1199.8,4799.2,479.92,2366,2023,2,April,Monday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2022-05-22,10,PR001,P006,1,7499,7499,20,1499.8,5999.2,599.92,2576,2022,2,May,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,Nike Running Shoes,Footwear,7499,Summer Sale,Email,SUMMER21,20% off
2023-07-09,10,PR004,P012,1,2999,2999,50,1499.5,1499.5,149.95,2911,2023,3,July,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,FabIndia Kurta,Clothing,2999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2020-07-26,10,PR004,P016,3,24999,74997,50,37498.5,37498.5,3749.85,2972,2020,3,July,Sunday,10.0,Dhruv Desai,Pune         , Maharashtra   ,411001,10Dhruv@gmail.com,900051106,LG Washing Machine,Home Appliances,24999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-01-11,11,0,P026,2,5499,10998,0,0.0,10998.0,1099.8,2897,2023,1,January,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Wildcraft Hiking Bag,Bags,5499,,,,
2021-08-10,11,0,P023,3,1499,4497,0,0.0,4497.0,449.7,2708,2021,3,August,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Milton Thermos Flask,Kitchenware,1499,,,,
2022-09-09,11,0,P020,3,12999,38997,0,0.0,38997.0,3899.7,41,2022,3,September,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Fossil Smartwatch,Accessories,12999,,,,
2020-08-25,11,0,P030,3,399,1197,0,0.0,1197.0,119.7,321,2020,3,August,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Nivea Body Lotion,Personal Care,399,,,,
2020-11-29,11,0,P004,3,64999,194997,0,0.0,194997.0,19499.7,877,2020,4,November,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,HP Pavilion Laptop,Electronics,64999,,,,
2021-09-03,11,0,P010,3,2199,6597,0,0.0,6597.0,659.7,1222,2021,3,September,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Zara Casual Shirt,Clothing,2199,,,,
2022-11-07,11,0,P020,3,12999,38997,0,0.0,38997.0,3899.7,1314,2022,4,November,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Fossil Smartwatch,Accessories,12999,,,,
2022-09-09,11,0,P024,3,2799,8397,0,0.0,8397.0,839.7,1462,2022,3,September,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Puma Backpack,Bags,2799,,,,
2023-01-02,11,0,P021,3,1299,3897,0,0.0,3897.0,389.7,1467,2023,1,January,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Tupperware Lunch Box,Kitchenware,1299,,,,
2021-03-04,11,0,P020,3,12999,38997,0,0.0,38997.0,3899.7,1488,2021,1,March,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Fossil Smartwatch,Accessories,12999,,,,
2020-12-03,11,0,P025,3,8999,26997,0,0.0,26997.0,2699.7,1495,2020,4,December,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,American Tourister Suitcase,Bags,8999,,,,
2020-07-21,11,0,P016,3,24999,74997,0,0.0,74997.0,7499.7,2201,2020,3,July,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,LG Washing Machine,Home Appliances,24999,,,,
2021-10-19,11,0,P009,3,3499,10497,0,0.0,10497.0,1049.7,2307,2021,4,October,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Levi's Denim Jeans,Clothing,3499,,,,
2021-01-03,11,0,P002,3,69999,209997,0,0.0,209997.0,20999.7,3031,2021,1,January,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Samsung Galaxy S21,Electronics,69999,,,,
2021-03-05,11,0,P015,3,8499,25497,0,0.0,25497.0,2549.7,3077,2021,1,March,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Philips Air Fryer,Home Appliances,8499,,,,
2020-10-26,11,0,P022,3,1999,5997,0,0.0,5997.0,599.7,3177,2020,4,October,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Borosil Glass Set,Kitchenware,1999,,,,
2023-01-01,11,0,P022,3,1999,5997,0,0.0,5997.0,599.7,3391,2023,1,January,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Borosil Glass Set,Kitchenware,1999,,,,
2021-09-20,11,0,P019,3,5999,17997,0,0.0,17997.0,1799.7,3458,2021,3,September,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Titan Wrist Watch,Accessories,5999,,,,
2021-03-08,11,0,P006,2,7499,14998,0,0.0,14998.0,1499.8,196,2021,1,March,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Nike Running Shoes,Footwear,7499,,,,
2023-09-27,11,0,P028,2,349,698,0,0.0,698.0,69.8,451,2023,3,September,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Dove Soap Pack,Personal Care,349,,,,
2021-06-03,11,0,P003,2,89999,179998,0,0.0,179998.0,17999.8,692,2021,2,June,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,"Sony Bravia 55"" TV",Electronics,89999,,,,
2023-07-31,11,0,P020,2,12999,25998,0,0.0,25998.0,2599.8,762,2023,3,July,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Fossil Smartwatch,Accessories,12999,,,,
2022-09-11,11,0,P013,2,15999,31998,0,0.0,31998.0,3199.8,784,2022,3,September,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Raymond Suit,Clothing,15999,,,,
2022-03-12,11,0,P004,2,64999,129998,0,0.0,129998.0,12999.8,1115,2022,1,March,Saturday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,HP Pavilion Laptop,Electronics,64999,,,,
2020-03-05,11,0,P023,2,1499,2998,0,0.0,2998.0,299.8,1547,2020,1,March,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Milton Thermos Flask,Kitchenware,1499,,,,
2020-11-09,11,0,P011,2,1499,2998,0,0.0,2998.0,299.8,1593,2020,4,November,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,H&M T-Shirt,Clothing,1499,,,,
2021-08-25,11,0,P003,2,89999,179998,0,0.0,179998.0,17999.8,1644,2021,3,August,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,"Sony Bravia 55"" TV",Electronics,89999,,,,
2020-10-05,11,0,P001,2,79999,159998,0,0.0,159998.0,15999.8,1939,2020,4,October,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Apple iPhone 14,Electronics,79999,,,,
2021-10-07,11,0,P002,2,69999,139998,0,0.0,139998.0,13999.8,2109,2021,4,October,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Samsung Galaxy S21,Electronics,69999,,,,
2023-11-27,11,0,P022,2,1999,3998,0,0.0,3998.0,399.8,2326,2023,4,November,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Borosil Glass Set,Kitchenware,1999,,,,
2020-10-21,11,0,P016,2,24999,49998,0,0.0,49998.0,4999.8,2891,2020,4,October,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,LG Washing Machine,Home Appliances,24999,,,,
2022-12-06,11,0,P019,2,5999,11998,0,0.0,11998.0,1199.8,3144,2022,4,December,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Titan Wrist Watch,Accessories,5999,,,,
2023-07-17,11,0,P001,2,79999,159998,0,0.0,159998.0,15999.8,3172,2023,3,July,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Apple iPhone 14,Electronics,79999,,,,
2023-01-29,11,0,P023,3,1499,4497,0,0.0,4497.0,449.7,249,2023,1,January,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Milton Thermos Flask,Kitchenware,1499,,,,
2021-09-09,11,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,174,2021,3,September,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,IFB Microwave Oven,Home Appliances,10499,,,,
2020-03-23,11,0,P026,1,5499,5499,0,0.0,5499.0,549.9,637,2020,1,March,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Wildcraft Hiking Bag,Bags,5499,,,,
2020-06-24,11,0,P026,1,5499,5499,0,0.0,5499.0,549.9,729,2020,2,June,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Wildcraft Hiking Bag,Bags,5499,,,,
2023-07-31,11,0,P030,1,399,399,0,0.0,399.0,39.9,1135,2023,3,July,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Nivea Body Lotion,Personal Care,399,,,,
2020-01-09,11,0,P024,1,2799,2799,0,0.0,2799.0,279.9,1251,2020,1,January,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Puma Backpack,Bags,2799,,,,
2022-10-13,11,0,P024,1,2799,2799,0,0.0,2799.0,279.9,1546,2022,4,October,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Puma Backpack,Bags,2799,,,,
2023-03-12,11,0,P028,1,349,349,0,0.0,349.0,34.9,1575,2023,1,March,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Dove Soap Pack,Personal Care,349,,,,
2022-02-11,11,0,P027,1,699,699,0,0.0,699.0,69.9,2132,2022,1,February,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,L'Oreal Shampoo,Personal Care,699,,,,
2023-03-31,11,0,P027,1,699,699,0,0.0,699.0,69.9,2198,2023,1,March,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,L'Oreal Shampoo,Personal Care,699,,,,
2020-02-06,11,0,P004,1,64999,64999,0,0.0,64999.0,6499.9,2301,2020,1,February,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,HP Pavilion Laptop,Electronics,64999,,,,
2021-01-18,11,0,P027,1,699,699,0,0.0,699.0,69.9,2321,2021,1,January,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,L'Oreal Shampoo,Personal Care,699,,,,
2023-08-09,11,0,P029,1,99,99,0,0.0,99.0,9.9,2465,2023,3,August,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Colgate Toothpaste,Personal Care,99,,,,
2023-12-12,11,0,P021,1,1299,1299,0,0.0,1299.0,129.9,2530,2023,4,December,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Tupperware Lunch Box,Kitchenware,1299,,,,
2023-08-25,11,0,P015,1,8499,8499,0,0.0,8499.0,849.9,2600,2023,3,August,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Philips Air Fryer,Home Appliances,8499,,,,
2023-03-12,11,0,P027,1,699,699,0,0.0,699.0,69.9,2703,2023,1,March,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,L'Oreal Shampoo,Personal Care,699,,,,
2023-01-26,11,0,P008,1,5499,5499,0,0.0,5499.0,549.9,2747,2023,1,January,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Puma Sports Shoes,Footwear,5499,,,,
2021-12-24,11,0,P009,1,3499,3499,0,0.0,3499.0,349.9,2888,2021,4,December,Friday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Levi's Denim Jeans,Clothing,3499,,,,
2021-01-12,11,0,P009,1,3499,3499,0,0.0,3499.0,349.9,3119,2021,1,January,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Levi's Denim Jeans,Clothing,3499,,,,
2021-02-27,11,0,P020,1,12999,12999,0,0.0,12999.0,1299.9,3278,2021,1,February,Saturday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Fossil Smartwatch,Accessories,12999,,,,
2023-08-19,11,0,P026,1,5499,5499,0,0.0,5499.0,549.9,3470,2023,3,August,Saturday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Wildcraft Hiking Bag,Bags,5499,,,,
2022-04-06,11,PR001,P009,2,3499,6998,20,1399.6,5598.4,559.84,10,2022,2,April,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Levi's Denim Jeans,Clothing,3499,Summer Sale,Email,SUMMER21,20% off
2021-05-22,11,PR001,P018,2,2299,4598,20,919.6,3678.4,367.84,121,2021,2,May,Saturday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Prestige Pressure Cooker,Home Appliances,2299,Summer Sale,Email,SUMMER21,20% off
2020-04-08,11,PR001,P004,2,64999,129998,20,25999.6,103998.4,10399.84,1006,2020,2,April,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,HP Pavilion Laptop,Electronics,64999,Summer Sale,Email,SUMMER21,20% off
2022-05-11,11,PR001,P012,2,2999,5998,20,1199.6,4798.4,479.84,2248,2022,2,May,Wednesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,FabIndia Kurta,Clothing,2999,Summer Sale,Email,SUMMER21,20% off
2021-05-22,11,PR001,P014,2,4999,9998,20,1999.6,7998.4,799.84,3221,2021,2,May,Saturday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Bajaj Mixer Grinder,Home Appliances,4999,Summer Sale,Email,SUMMER21,20% off
2022-04-28,11,PR001,P024,3,2799,8397,20,1679.4,6717.6,671.76,1345,2022,2,April,Thursday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Puma Backpack,Bags,2799,Summer Sale,Email,SUMMER21,20% off
2023-05-18,11,PR001,P017,3,10499,31497,20,6299.4,25197.6,2519.76,3173,2023,2,May,Thursday,10.000000000000002,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,IFB Microwave Oven,Home Appliances,10499,Summer Sale,Email,SUMMER21,20% off
2021-05-24,11,PR001,P018,1,2299,2299,20,459.8,1839.2,183.92,296,2021,2,May,Monday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Prestige Pressure Cooker,Home Appliances,2299,Summer Sale,Email,SUMMER21,20% off
2023-04-01,11,PR001,P010,1,2199,2199,20,439.8,1759.2,175.92,3231,2023,2,April,Saturday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Zara Casual Shirt,Clothing,2199,Summer Sale,Email,SUMMER21,20% off
2022-07-31,11,PR004,P019,2,5999,11998,50,5999.0,5999.0,599.9,1063,2022,3,July,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Titan Wrist Watch,Accessories,5999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2022-07-03,11,PR004,P009,3,3499,10497,50,5248.5,5248.5,524.85,2016,2022,3,July,Sunday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Levi's Denim Jeans,Clothing,3499,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-12-19,11,PR005,P007,2,6999,13998,70,9798.6,4199.4,419.94,1775,2023,4,December,Tuesday,10.0,Diya Kapoor,Mumbai       , Maharashtra   ,400001,11Diya@gmail.com,845767347,Adidas Sneakers,Footwear,6999,Clearance Sale,In-App,CLEARANCE23,70% off
2022-09-25,12,0,P020,2,12999,25998,0,0.0,25998.0,2599.8,1139,2022,3,September,Sunday,10.0,Gaurav Nair,Pune         , Maharashtra   ,411001,12Gaurav@gmail.com,882241217,Fossil Smartwatch,Accessories,12999,,,,
2020-02-08,12,0,P023,3,1499,4497,0,0.0,4497.0,449.7,2514,2020,1,February,Saturday,10.0,Gaurav Nair,Pune         , Maharashtra   ,411001,12Gaurav@gmail.com,882241217,Milton Thermos Flask,Kitchenware,1499,,,,
2020-11-05,12,0,P023,3,1499,4497,0,0.0,4497.0,449.7,3336,2020,4,November,Thursday,10.0,Gaurav Nair,Pune         , Maharashtra   ,411001,12Gaurav@gmail.com,882241217,Milton Thermos Flask,Kitchenware,1499,,,,
2020-06-21,12,0,P026,3,5499,16497,0,0.0,16497.0,1649.7,2491,2020,2,June,Sunday,10.0,Gaurav Nair,Pune         , Maharashtra   ,411001,12Gaurav@gmail.com,882241217,Wildcraft Hiking Bag,Bags,5499,,,,
2022-11-10,12,0,P020,3,12999,38997,0,0.0,38997.0,3899.7,113,2022,4,November,Thursday,10.0,Gaurav Nair,Pune         , Maharashtra   ,411001,12Gaurav@gmail.com,882241217,Fossil Smartwatch,Accessories,12999,,,,
2020-07-07,12,0,P003,3,89999,269997,0,0.0,269997.0,26999.7,513,2020,3,July,Tuesday,10.0,Gaurav Nair,Pune         , Maharashtra   ,411001,12Gaurav@gmail.com,882241217,"Sony Bravia 55"" TV",Electronics,89999,,,,
